BranchPredictor,fetchWidth,numFetchBufferEntries,numRasEntries,maxBrCount,decodeWidth,numRobEntries,numIntPhysRegisters,memIssueWidth,memIssueWidth,numLdqEntries,enablePrefetching,enableSFBOpt,numRXQEntries,numRCQEntries,nL2TLBEntries,nL2TLBWays,nICacheWays,nICacheTLBWays,nDCacheWays,nDCacheMSHRs,nDCacheTLBWays,CPI,Power,Area,,,
0,0,3,2,0,0,2,4,0,0,1,0,0,0,1,1,0,0,0,2,1,1,1.385556922,11.620903,5058231.427,0,0.843574702,5079.270908
0,0,3,1,2,3,0,0,0,3,1,0,1,2,1,2,2,1,0,0,2,0,1.256849505,16.260512,5420974.648,0,0.873805987,8614.152075
0,0,3,2,0,0,3,1,1,0,2,0,1,2,0,3,0,0,2,1,2,0,1.391833319,12.463946,5329033.151,0,0.868755582,5012.435775
0,0,3,1,0,3,1,2,0,3,3,1,0,2,1,2,1,0,0,0,0,2,1.14056098,15.64487,5451153.396,0,0.829089356,12871.74989
0,0,3,1,3,2,2,3,0,2,0,1,0,2,0,2,0,0,0,2,2,0,1.147150728,16.327041,5579143.232,0,0.845609228,6118.420066
0,0,3,2,0,0,3,4,0,0,2,0,0,2,0,1,3,1,0,1,0,0,1.396917302,11.625078,5002449.592,0,0.844742972,4963.496474
0,0,3,1,3,3,2,1,1,1,0,0,0,2,2,0,1,0,1,0,2,1,1.191958852,17.55965,5621885.528,0,0.877406838,7670.354097
0,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,1,0,1,1.408203257,11.13594,5022872.981,0,0.843601102,4763.79284
0,0,3,1,2,3,0,3,1,1,1,0,0,1,2,1,0,1,0,2,0,0,1.071682628,21.28283,6157907.446,0,0.907719719,11038.75428
0,0,3,0,0,3,0,0,1,3,3,1,1,2,0,2,3,2,0,2,0,2,1.134822383,15.797687,6130985.855,0,0.86153379,27448.82628
0,0,3,0,2,2,2,0,1,0,3,0,1,1,0,2,2,2,2,0,2,2,1.280927627,15.67981,5664817.873,0,0.886514297,22942.21365
0,0,3,2,1,0,1,1,1,0,3,0,0,1,0,3,1,0,0,2,2,0,1.390172512,13.020964,5624741.633,0,0.889043809,5793.81672
0,0,3,2,1,0,3,2,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1.393756197,12.24924,5217736.237,0,0.861491361,6092.499542
0,0,3,2,1,2,2,1,0,0,1,0,0,2,0,2,3,0,2,0,0,0,1.23198329,13.03271,5008144.303,0,0.806965482,5698.780289
0,0,3,2,2,0,1,0,1,0,0,0,1,1,1,3,3,0,2,2,0,1,1.400280058,11.712028,5388786.69,0,0.865389616,5305.427024
0,0,3,2,1,0,3,3,1,0,1,1,1,2,0,3,3,0,1,1,1,1,1.383558699,13.9508,5362661.195,0,0.885481274,6813.443929
0,0,3,2,2,2,2,2,1,1,2,0,1,0,0,1,0,2,0,0,1,2,1.076826588,15.96482,5725887.09,0,0.824835082,5431.334021
0,0,3,2,2,0,0,4,0,0,3,0,0,1,0,2,3,0,1,1,2,1,1.396909934,13.909926,5153216.879,0,0.879421037,6516.490426
0,0,3,2,3,0,4,0,0,0,0,1,1,1,0,2,2,1,1,0,1,1,1.461659433,11.60202,4901847.316,0,0.861231988,4797.904684
0,0,3,2,3,1,1,1,0,1,0,0,1,2,0,2,2,1,0,1,1,2,1.166442019,13.70191,5124292.312,0,0.798721691,4247.567954
0,0,3,2,2,1,4,3,1,0,1,0,1,2,2,2,0,2,2,1,2,1,1.140296542,14.222006,5768206.392,0,0.827061791,7492.999439
0,0,3,2,2,3,1,2,1,2,3,0,1,1,0,3,0,2,2,0,0,2,1.084832646,17.47475,6038730.822,0,0.860620889,8052.975926
0,0,3,2,0,2,2,1,1,1,2,1,0,1,1,2,1,0,0,0,1,2,1.122874742,13.599378,5356784.361,0,0.794089383,11749.69532
0,0,3,2,0,3,2,1,0,3,3,1,1,0,0,3,0,2,0,0,2,2,1.116358622,14.969917,5680832.94,0,0.82389517,12176.80412
0,0,3,1,0,2,2,4,1,2,3,1,1,0,1,2,2,1,1,0,1,1,1.071675347,16.82565,5732105.764,0,0.833764578,22595.74866
0,0,3,2,1,1,2,0,1,1,2,1,0,0,1,2,3,1,0,1,0,1,1.176242659,14.41652,5362646.794,0,0.821981054,10960.04916
0,0,4,0,0,1,4,2,1,0,1,1,1,2,1,3,3,2,0,2,0,1,1.133983086,14.386392,5817947.527,0,0.82931315,4373.246426
0,0,3,2,0,0,3,2,1,0,3,0,1,0,2,2,1,2,1,0,2,0,1.42026214,14.12244,5408396.549,0,0.901965755,14655.29122
0,0,3,2,1,2,2,3,1,2,2,1,0,1,1,0,0,0,2,0,0,0,1.110928707,16.49058,5539549.86,0,0.833608543,11375.38884
0,0,3,1,3,3,3,0,1,3,2,1,1,2,2,0,0,1,2,1,2,1,1.154776526,18.940822,6063792.913,0,0.902757212,16627.0692
0,0,4,0,0,2,2,0,1,2,3,0,0,0,1,2,3,0,0,0,0,1,1.225113027,13.709855,5366814.974,0,0.829973378,5203.928353
0,0,4,0,0,3,0,0,0,0,1,1,0,1,0,2,1,0,0,1,1,2,1.335195496,12.223196,5074847.456,0,0.83482486,6186.707693
0,0,4,0,0,3,0,1,1,0,1,0,1,1,2,2,2,2,2,0,1,0,1.315052701,14.39545,5511092.222,0,0.875094057,6317.440139
0,0,4,0,0,3,0,3,0,1,2,0,1,1,2,2,3,0,1,1,2,2,1.226362716,14.923593,5449119.748,0,0.848918574,6094.090971
0,0,3,2,3,1,1,1,1,1,2,1,1,2,0,1,1,2,2,1,0,0,1.049717126,14.050727,5624480.226,0,0.787937376,10930.86404
0,0,4,0,0,3,1,3,1,1,1,1,0,2,1,1,0,0,1,1,0,0,1.138915369,14.83793,5605382.89,0,0.826217411,6498.793803
0,0,3,2,3,2,2,1,0,1,3,0,0,1,2,0,0,0,0,1,0,2,1.098117853,15.34142,5258763.954,0,0.802091982,9831.363745
0,0,4,0,0,3,2,1,0,1,0,1,0,0,0,2,0,2,2,1,1,0,1.214108735,14.29287,5364506.847,0,0.833204268,6606.201101
0,0,4,0,1,1,1,1,0,1,1,0,1,0,2,2,3,1,0,0,1,0,1.137062374,12.958731,5015896.126,0,0.774809772,4832.707032
0,0,4,0,1,0,4,3,0,0,2,1,0,1,1,3,0,2,0,0,1,0,1.433095005,11.75095,5143325.581,0,0.865053073,5107.307774
0,0,4,0,2,0,1,1,0,0,2,1,0,2,2,2,0,2,2,2,0,1,1.392299929,11.625509,5196469.757,0,0.852490181,4761.472885
0,0,4,0,0,3,2,0,0,1,2,1,0,1,1,2,2,2,0,1,1,1,1.265138816,12.839212,5413982.121,0,0.83510332,7652.593017
0,0,4,0,0,3,3,2,1,2,2,0,1,1,0,3,0,0,2,1,2,0,1.062439666,18.24853,5892231.052,0,0.855451874,7752.697825
0,0,4,0,2,1,1,2,0,0,1,0,0,1,2,2,1,1,0,1,1,0,1.181808121,13.249307,5076854.306,0,0.796132794,5825.649894
0,0,4,0,2,1,3,4,0,1,2,1,1,0,2,0,1,1,2,2,2,2,1.060523239,15.988046,5543774.124,0,0.810968986,5587.9035
0,0,4,0,3,0,1,4,0,0,3,0,0,2,1,3,0,0,1,2,2,1,1.392970089,14.804548,5348709.5,0,0.898214501,7832.852466
0,0,4,0,3,2,2,1,1,2,2,1,1,2,2,3,2,0,1,0,2,0,1.077954088,16.665686,5695418.469,0,0.832179244,6835.626072
0,0,4,0,2,3,1,4,1,3,3,0,1,0,0,3,2,2,0,0,2,0,1.153511224,20.16792,6330469.61,0,0.929844247,8508.181327
0,0,4,1,1,1,4,2,0,1,1,0,1,0,1,0,3,1,0,1,1,2,1.078744179,13.390845,5199528.815,0,0.76935132,4870.297334
0,0,4,1,0,2,2,0,1,0,0,1,0,2,1,3,3,2,2,0,2,1,1.318371383,12.383392,5434773.875,0,0.848360426,5835.032463
0,0,4,0,1,2,2,3,1,2,2,1,0,0,1,0,0,0,1,1,0,0,1.050199863,17.33025,5628172.512,0,0.82770145,11570.34142
0,0,4,0,3,3,0,1,1,0,1,1,1,0,1,2,2,1,1,1,1,1,1.261742632,15.178056,5739370.195,0,0.877654058,7181.150938
0,0,4,0,2,2,2,2,1,2,2,1,1,0,1,0,0,1,2,1,2,1,1.020864387,16.539858,5889906.067,0,0.820941894,10229.25457
0,0,4,0,3,3,0,1,0,3,1,1,0,2,2,3,1,2,2,1,0,1,1.240682246,15.76186,5641166.296,0,0.872955542,7982.280147
0,0,4,0,1,0,2,0,1,0,3,0,0,2,0,3,2,0,2,1,2,2,1.402754483,12.383821,5356449.761,0,0.87274382,13817.50537
0,0,4,1,0,3,2,3,1,1,1,1,0,2,0,2,1,2,0,1,2,2,1.10230527,16.75438,5943477.239,0,0.853227722,7082.435356
0,0,4,0,3,3,0,3,1,3,3,0,1,0,1,0,3,2,1,2,0,2,1.164632053,22.66973,6511233.82,0,0.972274575,7982.075248
0,0,4,0,1,2,2,4,1,1,2,1,0,2,1,0,3,2,0,2,1,2,1.037158879,16.87423,6168148.495,0,0.84370247,13279.68019
0,0,3,2,3,2,2,3,1,2,3,1,0,1,1,2,2,2,1,1,1,0,1.048228255,19.46354,6088610.068,0,0.874715943,19317.47468
0,0,4,0,3,3,3,1,1,0,1,0,1,2,2,0,3,1,0,1,2,2,1.155998161,15.969648,5858779.206,0,0.857637934,8709.986676
0,0,4,1,1,2,2,0,1,2,0,0,0,2,1,0,1,1,2,1,1,2,1.180502545,13.196503,5465423.827,0,0.813650143,6886.813541
0,0,4,1,2,0,3,3,1,0,0,1,0,1,0,3,0,0,2,0,1,1,1.465597464,11.845198,5218564.19,0,0.880618251,4460.828471
0,0,4,1,2,0,2,3,0,0,0,0,1,0,2,3,2,1,2,2,1,1,1.394840961,12.457329,5189608.56,0,0.863009073,4728.739436
0,0,4,0,3,1,1,0,1,0,2,1,1,0,0,0,0,0,0,2,1,1,1.193269473,15.17566,5590568.397,0,0.847685183,12211.70264
0,0,4,1,2,1,1,4,0,1,0,1,1,2,0,2,0,0,0,2,2,2,1.158961963,14.300877,5359079.574,0,0.814660495,5296.442979
0,0,4,1,1,1,4,2,0,1,3,1,1,2,1,2,2,2,0,1,2,2,1.074858903,13.318628,5452799.435,0,0.779303418,9670.912206
0,0,4,1,2,0,1,4,0,0,3,0,0,1,1,2,3,2,2,2,2,2,1.392961904,12.869226,5470955.54,0,0.880792921,7517.32731
0,0,3,2,1,3,1,0,1,1,3,0,1,2,2,1,1,0,1,0,1,0,1.22583129,17.08399,5522981.308,0,0.878247013,28040.14231
0,0,4,1,3,0,4,2,0,0,0,1,1,2,2,0,0,2,0,0,0,1,1.461818439,11.782101,5014777.591,0,0.86885197,3922.261872
0,0,4,1,2,2,2,3,1,2,2,0,1,1,2,0,0,1,1,2,1,2,1.006681866,17.12946,6110345.206,0,0.833847834,6131.956863
0,0,4,1,2,1,4,3,1,1,3,0,0,0,0,2,2,2,2,1,1,0,1.078642563,16.62943,5857312.295,0,0.839717068,7273.149151
0,0,4,1,2,2,2,1,0,2,1,1,0,0,1,2,1,1,0,1,1,2,1.099008451,15.38169,5303752.28,0,0.805024973,6993.479326
0,0,4,1,2,3,0,3,0,3,2,0,0,1,1,0,0,2,2,1,0,0,1.241008889,19.22111,5724135.417,0,0.9186205,6466.152958
0,0,4,1,2,2,2,4,0,0,2,1,1,0,1,1,2,1,1,0,0,2,1.206123235,15.173667,5310002.216,0,0.838524437,7733.73839
0,0,4,1,2,3,0,0,1,0,1,0,1,2,1,2,3,1,0,1,2,2,1.291034734,15.360113,5646971.36,0,0.885185894,8224.85304
0,0,4,1,2,3,1,2,0,0,0,0,1,1,0,0,2,2,0,2,1,2,1.242038621,22.5745,5691102.954,0,0.957698183,8546.390396
0,0,4,1,3,2,2,0,1,1,0,1,0,1,1,2,2,1,0,2,2,2,1.17284603,16.935498,5849843.297,0,0.874437364,6551.123166
0,0,4,1,3,3,0,0,0,2,0,0,1,1,0,3,1,2,2,2,0,1,1.244235179,16.73548,5620328.508,0,0.884847853,6093.126529
0,0,4,1,3,0,1,4,1,0,2,0,0,0,1,1,0,1,0,0,1,1,1.431126391,13.777066,5371505.018,0,0.899669996,8259.344723
0,0,4,2,0,1,0,3,0,0,0,0,0,1,1,2,0,1,0,2,2,0,1.25039423,11.244758,5186332.417,0,0.800130686,5478.371608
0,0,4,2,0,1,3,3,0,1,1,1,0,2,2,1,3,2,0,2,1,1,1.092106979,13.855078,5390465.053,0,0.788519646,4693.221754
0,0,4,1,2,2,2,3,0,0,3,1,0,2,1,2,0,2,2,1,2,2,1.164031447,15.56078,5568432.95,0,0.841511223,10944.76962
0,0,4,1,2,1,3,3,1,0,2,1,0,2,1,3,0,2,1,0,2,1,1.195615885,15.8073,5726942.32,0,0.86258432,12960.32679
0,0,4,1,3,1,4,2,0,1,3,0,1,2,2,3,1,0,0,0,2,1,1.122602576,15.515785,5327642.727,0,0.815643795,10537.47824
0,0,4,1,3,3,2,4,0,3,0,0,1,1,2,3,0,2,2,1,0,1,1.18573723,23.28994,5967669.833,0,0.960763616,9411.982935
0,0,4,2,1,1,0,3,0,1,2,0,0,1,0,3,0,2,0,0,0,1,1.20827707,11.834273,5221440.038,0,0.79485959,4532.280869
0,0,4,1,2,3,3,0,0,3,3,1,0,2,0,0,0,0,0,1,1,2,1.256281211,17.60916,5467912.91,0,0.892075377,13163.95957
0,0,4,2,1,1,3,3,0,1,0,1,0,1,1,2,1,1,1,1,1,0,1.2121233,13.34567,5139169.656,0,0.810376192,4874.943718
0,0,4,2,0,3,0,3,1,3,1,0,1,0,0,2,3,2,0,0,2,0,1.245261602,16.875374,5902769.81,0,0.900382413,7868.682358
0,0,4,2,1,0,3,2,0,0,2,0,1,0,1,2,0,0,2,1,2,2,1.386973763,14.72895,5066764.747,0,0.881820194,6987.74637
0,0,4,1,1,1,2,0,1,1,3,1,1,1,0,1,2,2,2,0,2,0,1.212713585,16.23324,5503734.588,0,0.86272646,21652.8857
0,0,4,2,0,3,1,0,0,3,2,0,0,0,2,3,1,0,2,2,2,2,1.236943644,15.10216,5549454.444,0,0.859391469,8434.422333
0,0,4,2,0,2,2,1,0,2,3,1,1,0,2,1,1,2,1,2,0,1,1.053303232,14.9812,5494431.45,0,0.794097897,9504.028567
0,0,4,2,1,3,0,4,1,1,1,1,0,0,1,3,1,0,1,0,0,1,1.280717539,17.03758,5682590.898,0,0.903617617,5535.919217
0,0,4,2,0,1,1,3,1,1,2,1,1,2,0,2,0,2,2,2,1,1,1.03862847,14.762987,5893927.142,0,0.805693398,10811.96425
0,0,4,2,1,2,2,2,0,1,2,1,1,1,1,2,3,0,1,2,0,2,1.041040593,14.539709,5371188.733,0,0.778807794,7025.536449
0,0,4,2,2,0,3,0,0,0,0,1,1,0,0,2,3,1,0,1,1,2,1.417163015,10.505685,4954455.559,0,0.835737676,4439.931482
0,0,4,2,0,3,2,2,0,2,1,1,0,0,2,0,3,1,2,2,1,2,1.112568044,22.45729,5632900.546,0,0.910352412,9166.406092
0,0,4,2,0,2,2,2,1,2,2,1,1,0,2,3,1,2,2,0,1,0,1.075035975,15.37798,5698793.149,0,0.815887212,12012.05362
0,0,4,2,2,1,2,4,0,0,1,1,0,0,2,3,2,2,1,1,1,2,1.182258905,13.46754,5357165.915,0,0.812315414,5259.486736
0,0,4,1,1,2,2,3,1,2,3,0,1,0,1,1,0,0,1,2,1,1,1.006573741,17.4244,6036433.907,0,0.833822013,22507.99674
0,0,4,2,2,1,3,1,1,0,0,0,0,0,0,1,2,1,0,0,2,0,1.297153893,13.433525,5284124.735,0,0.846707043,5744.167726
0,0,4,2,3,1,1,4,0,1,1,0,1,1,1,2,3,1,0,2,2,1,1.064701631,15.355808,5510648.021,0,0.803176259,5236.912963
0,0,4,2,2,0,0,4,1,0,2,1,1,0,0,2,3,2,0,2,2,2,1.371875973,14.230286,5951399.943,0,0.913109862,8998.090925
0,0,4,2,2,2,2,3,0,1,0,0,0,1,0,2,2,2,2,2,1,1,1.163939072,16.286,5577433.898,0,0.850629621,6350.113121
0,0,4,2,0,1,0,1,1,1,3,0,0,2,0,1,3,2,1,2,0,0,1.09256616,15.16854,5766262.514,0,0.822439539,17042.00259
0,0,4,2,3,0,3,2,0,0,3,1,0,2,2,3,3,0,0,1,0,1,1.396833677,12.280047,5100268.587,0,0.857268357,7640.559513
0,0,4,2,1,0,4,4,1,0,3,1,1,1,0,1,1,2,0,0,2,0,1.422164268,13.865116,5619571.84,0,0.909607792,14256.08798
0,0,5,0,0,0,3,1,1,0,1,1,1,1,2,0,3,0,1,0,2,2,1.422850157,11.972438,5124092.303,0,0.863381175,5988.453336
0,0,4,2,3,2,2,2,1,2,3,0,1,1,1,2,3,2,2,0,2,2,1.065000552,18.34597,6002260.678,0,0.862740137,7677.877192
0,0,5,0,0,1,1,0,0,1,0,1,0,2,0,1,3,2,2,2,2,1,1.201734376,12.207453,5305012.188,0,0.801162987,5969.91549
0,0,5,0,0,3,0,1,0,3,2,1,1,0,2,3,2,2,0,1,0,0,1.097489791,13.590668,5568530.309,0,0.795652781,5463.660311
0,0,5,0,0,1,1,3,1,0,0,0,0,0,2,2,2,0,2,0,0,1,1.297718973,12.916258,5172612.581,0,0.835342571,6155.375947
0,0,4,2,2,1,4,0,1,1,2,0,1,2,1,0,0,0,1,0,1,0,1.211115172,12.688956,5269470.711,0,0.80837812,10598.88344
0,0,4,2,2,2,2,2,0,0,3,1,1,1,2,1,0,2,1,0,2,1,1.195520129,14.739018,5470552.597,0,0.837445017,11287.65628
0,0,5,0,0,2,2,1,1,0,1,1,0,2,0,0,1,2,2,1,1,1,1.148157804,14.2922,5554125.493,0,0.820285218,7043.603977
0,0,5,0,1,2,2,0,0,2,0,1,1,0,0,1,2,2,0,1,1,1,1.180388487,14.172783,5263435.45,0,0.815686846,5255.793012
0,0,5,0,1,2,2,3,1,0,1,1,1,0,2,3,0,1,2,2,0,0,1.118878645,14.818838,5910108.021,0,0.83388624,5709.204145
0,0,5,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1.238891385,13.194748,5189796.782,0,0.819905364,4533.020918
0,0,5,0,2,2,2,4,0,2,1,1,0,1,0,2,3,1,0,0,0,1,1.146284384,16.00823,5373741.585,0,0.831662284,5259.231089
0,0,5,0,2,0,0,1,1,0,3,0,1,0,2,1,1,2,0,1,1,1,1.38444987,14.17189,5448202.348,0,0.892528135,6679.148973
0,0,5,0,3,0,1,2,1,0,1,0,0,2,1,0,0,2,1,0,0,0,1.442171921,12.510269,5287858.15,0,0.88412072,5285.131045
0,0,5,1,0,0,1,0,0,0,0,1,0,0,2,3,1,0,2,0,0,0,1.477300229,9.01266,4714505.956,0,0.82635416,4289.29385
0,0,5,0,2,0,0,4,1,0,2,0,1,0,2,1,0,1,1,1,0,0,1.385513552,14.38723,5371867.426,0,0.891819988,8553.930298
0,0,4,1,3,3,0,4,1,3,3,1,0,2,1,2,0,0,1,0,1,0,1.268486683,20.34128,6024658.874,0,0.955621184,28709.19287
0,0,5,1,1,0,2,2,0,0,3,1,0,2,0,0,2,1,0,1,2,2,1.395734618,13.091597,5153689.823,0,0.869213944,4657.928774
0,0,5,1,1,0,4,3,0,0,0,1,1,0,1,3,2,0,1,0,2,2,1.456979003,11.642423,4983806.103,0,0.864078244,4642.83384
0,0,5,1,0,2,2,3,0,1,0,1,1,0,1,1,3,2,0,1,0,0,1.154813419,13.173314,5316836.027,0,0.797701448,5303.774006
0,0,5,0,2,3,1,2,0,1,2,0,1,0,1,0,2,1,2,1,0,1,1.057597554,14.07144,5498348.301,0,0.784779387,9300.9603
0,0,5,1,1,2,2,3,0,0,0,1,0,1,1,1,0,0,2,0,0,1,1.306747256,12.415157,5031398.302,0,0.825572425,4713.538816
0,0,5,1,0,1,4,1,1,1,0,0,1,1,2,2,0,2,1,1,2,0,1.133570966,13.37627,5536299.278,0,0.803559357,6206.48417
0,0,5,0,0,3,0,1,1,3,2,0,1,0,2,3,0,1,1,1,2,2,1.054737524,15.685522,5889477.39,0,0.821940443,13870.58702
0,0,5,0,3,3,2,4,0,3,0,0,1,2,1,0,1,0,1,1,2,1,1.135047885,19.12607,5798919.065,0,0.885738415,7166.603418
0,0,5,1,1,2,2,0,0,2,2,0,1,0,1,1,2,1,1,0,1,1,1.221866396,14.193084,5184338.331,0,0.825971864,5443.404298
0,0,5,1,0,3,1,0,0,3,2,1,0,0,0,0,3,2,0,2,2,1,1.19940776,15.651152,5739277.471,0,0.862560989,6558.383392
0,0,5,1,0,3,2,2,1,3,0,1,1,1,2,1,3,0,1,0,1,2,1.155690639,17.71302,5599675.479,0,0.86610004,6626.159187
0,0,5,1,3,0,0,0,1,0,0,0,0,1,0,0,2,1,2,2,0,2,1.41087963,11.69676,5384713.374,0,0.868544052,3794.722155
0,0,5,1,1,3,1,4,1,1,3,0,0,2,2,3,2,0,1,1,2,1,1.049975981,17.95045,6051762.83,0,0.855345436,8367.313187
0,0,5,1,2,0,3,0,1,0,2,1,0,1,2,3,1,1,1,1,1,0,1.4011813,13.62608,5318177.939,0,0.885323224,8096.776269
0,0,5,2,0,0,4,2,0,0,1,1,1,2,0,0,1,2,0,1,1,0,1.393223602,10.72354,5105335.857,0,0.837595123,4895.189347
0,0,5,2,0,1,2,2,0,1,2,1,1,2,2,0,0,1,2,1,0,0,1.072547911,13.50457,5128884.47,0,0.765274022,4965.377697
0,0,5,0,2,0,4,4,1,0,3,1,0,2,2,2,1,1,0,0,2,2,1.432756357,18.25602,5510632.287,0,0.960714611,16257.5707
0,0,5,2,0,2,2,1,1,0,1,0,1,0,1,0,3,1,1,1,0,1,1.13836551,13.734858,5403289.272,0,0.803105774,5668.581792
0,0,5,2,0,2,2,2,1,2,0,1,0,0,1,2,0,0,0,2,2,2,1.112902715,14.164663,5867171.673,0,0.821976075,6017.67631
0,0,5,0,1,2,2,0,1,0,3,0,0,1,2,1,1,1,0,1,2,1,1.236492651,13.731546,5607187.401,0,0.845525246,18855.54432
0,0,5,1,3,3,1,0,1,0,0,1,0,0,0,3,3,2,1,2,2,2,1.245134234,16.91162,6132192.197,0,0.911750183,7562.023041
0,0,5,2,0,2,2,2,1,2,3,0,0,0,0,0,0,2,1,2,2,0,1.033713469,15.066029,6161869.146,0,0.820515476,6172.226329
0,0,5,2,1,1,1,3,1,1,1,0,0,2,0,1,3,0,2,0,1,1,1.121428042,13.921752,5371887.877,0,0.798205271,4611.706259
0,0,5,2,1,1,2,3,1,1,0,1,0,1,0,1,3,1,2,0,1,2,1.222248547,12.908368,5399225.046,0,0.820933481,5500.440904
0,0,5,2,1,0,0,4,0,0,2,0,1,0,1,1,0,2,2,0,1,0,1.423009468,11.07942,5084816.751,0,0.85081962,7039.048201
0,0,5,2,2,0,1,1,0,0,0,1,0,1,0,2,1,2,1,1,0,1,1.420283739,10.536283,4987465.408,0,0.838724697,4850.71701
0,0,5,2,1,2,2,0,0,2,1,0,0,1,1,3,1,0,2,2,1,2,1.168360781,13.542725,5370915.52,0,0.809244762,6639.071155
0,0,5,2,2,0,4,1,1,0,0,0,1,1,0,1,0,1,2,2,0,2,1.399619692,13.31307,5485518.642,0,0.889044501,4390.90517
0,0,5,2,2,0,2,2,0,0,1,0,0,1,2,3,0,2,1,1,0,2,1.396939481,11.838084,5112257.353,0,0.85256381,4991.95646
0,0,5,2,0,2,2,0,0,1,3,0,1,1,0,0,2,0,2,0,2,2,1.242729994,14.92686,5138194.347,0,0.839539878,11428.27796
0,0,5,2,1,2,2,2,1,2,0,1,0,0,2,1,2,0,1,0,0,1,1.199661792,15.32663,5363069.736,0,0.840748261,7122.44701
0,0,5,1,2,2,2,4,1,2,2,0,1,0,1,0,3,0,1,1,0,1,1.022450884,17.63973,5852341.182,0,0.832896455,13526.5466
0,0,5,0,1,2,2,4,1,0,3,1,1,2,2,2,2,2,2,0,0,2,1.178762521,14.715966,5787341.912,0,0.846736261,23513.66844
0,0,5,1,3,0,0,2,1,0,3,0,1,1,0,1,0,1,1,2,0,2,1.378849299,13.073256,5679489.846,0,0.888517331,13957.89695
0,0,5,0,0,3,2,4,1,0,3,1,0,2,2,3,2,1,0,2,0,2,1.119636541,16.85467,6193377.024,0,0.872163936,27490.43923
0,0,5,2,3,1,1,2,0,1,2,1,0,0,1,0,1,2,1,2,0,2,1.084999989,14.186932,5473230.069,0,0.794099531,4825.811185
0,0,5,2,3,0,3,3,0,0,1,1,1,1,2,2,2,2,2,2,2,2,1.373823549,13.522911,5468013.614,0,0.882132007,5810.773791
0,0,5,2,3,1,0,3,0,1,3,1,1,2,1,3,1,0,2,2,0,1,1.080970897,15.7889,5399727.274,0,0.808499536,5565.919476
0,0,5,0,3,2,2,0,1,2,3,1,0,1,2,2,3,0,1,2,0,0,1.1335922,17.53087,5936252.509,0,0.872645053,22519.89662
0,0,5,2,3,2,2,0,0,0,1,1,1,2,0,1,2,1,0,0,2,0,1.309564507,14.238285,5196855.95,0,0.856343836,6632.81865
0,0,5,2,3,2,2,1,0,2,2,1,1,2,0,1,2,0,2,0,1,2,1.123603903,15.435285,5299160.794,0,0.813647323,6297.737807
0,1,0,0,0,0,3,3,1,0,2,0,0,0,2,0,2,1,1,0,1,1,1.378793501,13.496943,5454921.984,0,0.882850062,6775.239139
0,1,0,0,1,1,2,1,0,1,1,1,0,1,0,1,2,2,1,2,1,0,1.004143644,15.53735,5552237.092,0,0.787164209,4423.064749
0,0,5,2,2,1,3,4,1,1,2,0,1,1,1,3,1,1,0,1,1,0,1.036019042,16.72169,5768369.108,0,0.822365185,11082.40868
0,1,0,0,0,1,4,4,0,1,2,0,0,2,0,2,2,2,1,0,2,0,1.011631027,17.18847,5567737.055,0,0.810251029,7562.725864
0,0,5,2,3,2,2,0,0,2,3,0,1,0,2,1,3,2,2,1,1,2,1.166163071,16.196026,5521212.475,0,0.847599844,10252.39105
0,1,0,0,1,0,4,1,0,0,3,0,1,2,1,3,3,2,0,2,0,1,1.362099046,14.328173,5518085.139,0,0.890300304,7496.616141
0,1,0,0,1,1,3,1,1,1,0,1,0,1,2,0,0,0,0,2,1,2,1.068904515,15.88829,5797240.331,0,0.824687807,7342.187546
0,0,5,0,3,3,1,3,1,3,3,0,1,0,1,2,2,2,1,0,1,0,1.065040083,20.60914,6204844.31,0,0.899651866,28588.95194
0,1,0,0,2,1,0,1,0,1,3,0,0,2,0,3,0,1,2,0,0,0,1.079953806,13.593626,5322334.941,0,0.778066788,4933.267673
0,1,0,0,2,0,3,0,1,0,0,1,1,0,0,1,2,0,1,2,0,0,1.379908542,14.647702,5604656.422,0,0.904218756,5269.641375
0,1,0,0,2,0,2,0,1,0,3,1,0,1,1,1,2,2,1,1,0,0,1.37635919,14.578495,5622046.813,0,0.903035621,6286.584065
0,1,0,0,2,0,2,1,0,0,0,0,0,0,2,3,0,0,0,2,1,1,1.392934969,13.329947,5249519.907,0,0.875730327,5845.921872
0,0,5,2,3,2,2,4,1,1,2,0,1,2,0,2,0,1,1,1,0,2,1.025897914,18.20727,5897562.102,0,0.843031491,11723.47636
0,1,0,0,1,3,2,0,0,2,2,0,0,0,2,2,0,1,0,0,2,1,1.178627346,17.10706,5650251.354,0,0.868879278,7089.370513
0,1,0,0,2,0,0,4,1,0,3,1,0,0,1,2,1,0,2,0,1,2,1.381038976,13.650841,5532536.541,0,0.889161356,6775.184402
0,0,5,1,3,2,2,4,1,2,3,1,1,2,2,1,2,1,2,2,2,2,1.006353633,20.67229,6414232.356,0,0.890866987,23981.46774
0,1,0,0,2,3,2,0,1,0,1,1,1,2,0,0,1,2,1,1,0,2,1.197916146,17.37513,5927168.705,0,0.891777386,5771.719922
0,1,0,0,3,0,0,2,1,0,0,1,0,2,2,2,2,1,1,0,0,0,1.418906389,14.72652,5304263.364,0,0.903794923,6108.965284
